0.0;0.4261678955078125;-9.5001921875;-0.0383072265625;Portrait, up, front;23.4375;74.1875;100403.5;-0.687510490577554;-1.7500000000000002;0.46375000000000005;-0.47250000000000003
0.1;0.4213794921875;-9.495403784179686;-0.0909796630859375;Portrait, up, front;23.375;74.075;100408.25;-0.6250095368886854;-1.6450000000000002;0.385;-0.56
0.2;0.43574470214843747;-9.528922607421874;-0.05746083984375;Portrait, up, front;23.375;74.075;100408.5;-0.687510490577554;-1.5137500000000002;0.47250000000000003;-0.665
0.3;0.430956298828125;-9.457096557617186;-0.0143652099609375;Portrait, up, front;23.4375;74.1875;100406.5;-0.5000076295109483;-1.6975000000000002;0.46375000000000005;-0.6562500000000001
0.4;0.4644751220703125;-9.509768994140625;-0.047884033203124995;Portrait, up, front;23.4375;74.1875;100409.5;-0.687510490577554;-1.6275000000000002;0.385;-0.6125
0.5;0.4165910888671875;-9.466673364257812;-0.086191259765625;Portrait, up, front;23.375;74.075;100405.5;-0.687510490577554;-1.6887500000000002;0.45500000000000007;-0.5950000000000001
0.6;0.4165910888671875;-9.490615380859374;-0.086191259765625;Portrait, up, front;23.4375;74.1875;100406.5;-0.9375143053330282;-1.6800000000000002;0.35000000000000003;-0.6212500000000001
0.7;0.4070142822265625;-9.485826977539062;-0.009576806640625;Portrait, up, front;23.4375;74.1875;100413.25;-0.3125047684443427;-1.4175000000000002;0.41125000000000006;-0.6300000000000001
0.8;0.4070142822265625;-9.495403784179686;-0.047884033203124995;Portrait, up, front;23.4375;74.1875;100409.75;-0.4375066758220798;-1.6625;0.48125000000000007;-0.6562500000000001
0.9;0.4070142822265625;-9.485826977539062;-0.062249243164062495;Portrait, up, front;23.4375;74.1875;100407.25;-0.7500114442664225;-1.77625;0.43750000000000006;-0.69125
1.0;0.4165910888671875;-9.471461767578125;-0.09576806640624999;Portrait, up, front;23.375;74.075;100409.75;-0.687510490577554;-1.6712500000000001;0.56;-0.7175
1.1;0.39743747558593745;-9.428366137695312;-0.0526724365234375;Portrait, up, front;23.375;74.075;100409.0;-0.9375143053330282;-1.5925000000000002;0.42000000000000004;-0.55125
1.2;0.40222587890625;-9.490615380859374;-0.076614453125;Portrait, up, front;23.4375;74.1875;100407.5;-0.5625085831998169;-1.8462500000000002;0.56;-0.63875
1.3;0.4165910888671875;-9.509768994140625;-0.062249243164062495;Portrait, up, front;23.4375;74.1875;100413.0;-0.6250095368886854;-1.6450000000000002;0.5075000000000001;-0.525
1.4;0.411802685546875;-9.490615380859374;-0.0909796630859375;Portrait, up, front;23.4375;74.1875;100411.5;-0.687510490577554;-1.4875;0.47250000000000003;-0.7000000000000001
1.5;0.430956298828125;-9.543287817382812;-0.086191259765625;Portrait, up, front;23.4375;74.1875;100408.25;-0.4375066758220798;-0.08750000000000001;-29.07625;13.212500000000002
1.6;-3.380612744140625;-5.334281298828125;-2.3127988037109373;Portrait, up, back;23.4375;74.1875;100408.75;-0.4375066758220798;-1.6625;0.5687500000000001;-0.6475000000000001
1.7;0.4261678955078125;-9.495403784179686;-0.05746083984375;Portrait, up, back;23.375;74.075;100409.75;-0.5000076295109483;-1.7062500000000003;4.90875;4.47125
1.8;-1.1731588134765625;-9.466673364257812;-0.1771709228515625;Portrait, up, back;23.4375;74.1875;100405.25;-0.5000076295109483;-1.44375;-3.1325000000000003;-0.7875000000000001
1.9;-0.718260498046875;-9.447519750976562;-0.105344873046875;Portrait, up, back;23.375;74.075;100412.25;-0.4375066758220798;-1.4000000000000001;-7.472500000000001;-1.7587500000000003
2.0;0.411802685546875;-9.634267480468749;-0.3447650390625;Portrait, up, back;23.375;74.075;100405.75;-0.687510490577554;-1.54;0.45500000000000007;-3.3687500000000004
2.1;-1.6041151123046875;-9.643844287109374;-0.258573779296875;Portrait, up, back;23.4375;74.1875;100405.0;-0.5625085831998169;-1.5225000000000002;0.25375000000000003;18.62
2.2;-1.85790048828125;-9.246406811523437;-0.689530078125;Portrait, up, back;23.4375;74.1875;100413.5;-1.4375219348439765;-1.6800000000000002;0.42000000000000004;-3.5700000000000003
2.3;-1.9536685546875;-9.241618408203124;0.0430956298828125;Portrait, up, back;23.4375;74.1875;100409.0;-0.6250095368886854;-1.61;-2.30125;0.12250000000000001
2.4;-2.375048046875;-9.557653027343749;0.0143652099609375;Portrait, up, back;23.4375;74.1875;100406.75;-0.5625085831998169;-6.571250000000001;0.45500000000000007;-16.642500000000002
2.5;-1.5418658691406248;-9.236830004882812;-0.3064578125;Portrait, up, back;23.4375;74.1875;100404.5;-0.6250095368886854;0.7875000000000001;-6.0375000000000005;41.518750000000004
2.6;0.13407529296874998;-10.137049829101562;-0.9959878906249999;Portrait, up, front;23.4375;74.1875;100407.5;-0.5625085831998169;-7.358750000000001;21.56875;-45.150000000000006
2.7;-6.1626750732421876;-6.83783994140625;-0.7038952880859375;Landscape, left, back;23.4375;74.1875;100403.0;-0.06250095368886854;29.925000000000004;20.247500000000002;2.21375
2.8;-5.444414575195312;-6.584054565429687;0.8092401611328125;Landscape, left, back;23.4375;74.1875;100403.25;-0.18750286106660563;64.21625;-35.1225;46.22625000000001
2.9;-6.133944653320312;-6.148309863281249;2.039859814453125;Portrait, up, back;23.4375;74.1875;100397.75;-0.37500572213321126;-19.250000000000004;-34.02;-5.08375
3.0;-3.4763808105468748;-5.607220288085937;7.426813549804687;Portrait, up, front;23.5;74.3;100408.75;-0.5000076295109483;-56.883750000000006;39.59375000000001;-1.5662500000000001
3.1;-5.7891796142578125;-5.951985327148437;6.809109521484374;Portrait, up, front;23.4375;74.1875;100408.25;-0.2500038147554742;20.028750000000002;-5.250000000000001;-19.13625
3.2;-5.597643481445312;-6.641515405273437;7.6231380859375;Portrait, up, front;23.4375;74.1875;100408.25;-0.687510490577554;3.1762500000000005;2.555;-51.90500000000001
3.3;0.1484405029296875;-3.394977954101562;8.288726147460936;Portrait, up, front;23.4375;74.1875;100405.5;-0.687510490577554;-67.92625000000001;43.365;-70.2275
3.4;2.5713725830078125;-4.80755693359375;6.512228515625;Portrait, up, front;23.4375;74.1875;100401.5;-0.5625085831998169;-60.970000000000006;53.20875;8.321250000000001
3.5;13.340491650390625;-4.434061474609375;2.834734765625;Landscape, right, front;23.4375;74.1875;100408.75;-0.687510490577554;-16.056250000000002;-80.08000000000001;59.0275
3.6;4.007893579101562;-6.83783994140625;1.1923124267578125;Portrait, up, front;23.4375;74.1875;100409.0;-0.687510490577554;21.157500000000002;21.962500000000002;-18.637500000000003
3.7;2.1452046874999997;-7.8338278320312495;3.5338416503906247;Portrait, up, front;23.4375;74.1875;100411.25;-0.5625085831998169;7.393750000000001;71.32125;26.048750000000002
3.8;4.754884497070313;-10.405200415039062;4.96078583984375;Portrait, up, front;23.4375;74.1875;100405.5;-0.4375066758220798;-34.125;13.947500000000002;65.485
3.9;-10.103531005859374;-5.367800122070312;-0.45489831542968745;Landscape, left, back;23.4375;74.1875;100408.25;-0.37500572213321126;-6.8425;9.607500000000002;-21.700000000000003
4.0;-6.890512377929687;-4.1563340820312495;-5.315127685546875;Landscape, left, back;23.5;74.3;100407.5;-0.7500114442664225;-84.98;2.8000000000000003;-1.0325000000000002
4.1;-9.720458740234374;-1.1348515869140625;-1.2976572998046874;Landscape, left, back;23.4375;74.1875;100411.5;-0.3125047684443427;-47.03125000000001;-49.665000000000006;-33.01375
4.2;-7.584830859375;-3.327940307617187;-5.272032055664062;Landscape, left, back;23.4375;74.1875;100401.75;-0.2500038147554742;147.15750000000003;123.96125;64.93375
4.3;-8.365340600585936;-4.070142822265625;-3.7158009765625;Landscape, left, back;23.375;74.075;100409.25;0.1250019073777371;2.30125;-16.065;-27.098750000000003
4.4;-11.425130322265625;-5.324704492187499;-7.398083129882812;Landscape, left, back;23.375;74.075;100406.0;-0.18750286106660563;30.415000000000003;26.1275;13.868750000000002
4.5;-5.463568188476562;-4.7022120605468745;-1.369483349609375;Landscape, left, back;23.375;74.075;100407.0;-0.1250019073777371;77.28;29.426250000000003;81.13000000000001
4.6;-6.291961962890625;-2.6958710693359373;-8.657433203124999;Landscape, left, back;23.375;74.075;100408.0;-0.3125047684443427;29.155;-8.3125;-13.44875
4.7;-6.2009822998046875;-1.8243816650390623;0.316034619140625;Landscape, left, back;23.375;74.075;100405.75;-0.37500572213321126;-30.887500000000003;-93.26625000000001;-35.875
4.8;-7.216123803710937;-4.88417138671875;1.5849614990234373;Landscape, left, front;23.375;74.075;100407.25;-0.6250095368886854;5.250000000000001;-11.926250000000001;-20.23
4.9;-9.414000927734374;-4.261678955078125;1.4413093994140624;Landscape, left, front;23.375;74.075;100409.5;-0.4375066758220798;136.92875;-23.878750000000004;132.79875
5.0;0.9816226806640624;-12.119448803710936;5.315127685546875;Portrait, up, front;23.375;74.075;100410.25;-0.18750286106660563;-1.60125;-92.25125000000001;-95.55000000000001
5.1;6.5026517089843745;-6.718129858398437;7.019799267578125;Portrait, up, front;23.375;74.075;100409.25;-0.8125123979552911;-108.01;33.54750000000001;-6.781250000000001
5.2;-5.3390697021484375;-2.499546533203125;3.9408559326171875;Landscape, left, front;23.375;74.075;100408.0;-0.5625085831998169;37.660000000000004;4.357500000000001;10.15
5.3;-9.294290844726563;-2.020706201171875;-0.076614453125;Landscape, left, front;23.375;74.075;100414.5;-0.8125123979552911;61.923750000000005;-53.65500000000001;-62.46625000000001
5.4;-5.7077767578125;-3.0885201416015624;2.7533319091796873;Landscape, left, front;23.375;74.075;100402.5;-0.8125123979552911;-22.863750000000003;29.347500000000004;6.562500000000001
5.5;-11.305420239257812;-7.900865478515625;6.9910688476562495;Landscape, left, front;23.375;74.075;100408.25;-0.5625085831998169;-79.275;0.83125;-2.7825
5.6;-4.659116430664063;-2.2026655273437497;3.744531396484375;Landscape, left, front;23.375;74.075;100413.0;-0.687510490577554;-0.48125000000000007;17.036250000000003;14.533750000000001
5.7;-9.251195214843749;-3.9360675292968748;6.79953271484375;Landscape, left, front;23.3125;73.9625;100412.0;-0.7500114442664225;64.07625;-19.075000000000003;-54.60875000000001
5.8;-2.01112939453125;-0.8714894042968749;3.308786694335937;Landscape, left, front;23.375;74.075;100407.0;-0.5000076295109483;1.3475000000000001;-19.731250000000003;-69.20375000000001
5.9;-6.042964990234375;-0.4261678955078125;12.215216870117187;Landscape, left, front;23.375;74.075;100403.5;-0.8750133516441596;3.43875;-52.675000000000004;12.005
6.0;-2.1260510742187497;0.8092401611328125;8.183381274414062;Landscape, left, front;23.375;74.075;100410.25;-0.8125123979552911;51.80875;-23.642500000000002;13.02875
6.1;6.809109521484374;7.6087728759765625;9.801861596679688;Portrait, down, front;23.375;74.075;100408.75;-0.5625085831998169;-47.495000000000005;-18.305000000000003;-35.55125
6.2;2.987963671875;2.6048914062499997;3.6391865234374996;Landscape, right, front;23.375;74.075;100412.25;-0.5000076295109483;-15.540000000000001;5.0575;11.80375
6.3;7.192181787109375;3.864241479492187;9.481038574218749;Landscape, right, front;23.3125;73.9625;100406.25;-0.687510490577554;16.5025;-13.571250000000001;19.57375
6.4;3.7110125732421873;4.103661645507812;2.0973206542968748;Landscape, right, front;23.3125;73.9625;100409.75;-0.5625085831998169;10.78875;18.208750000000002;25.095000000000002
6.5;5.468356591796875;4.620809204101562;10.43871923828125;Landscape, right, front;23.375;74.075;100408.75;-0.7500114442664225;-18.9875;-14.551250000000001;-27.396250000000002
6.6;4.290409374999999;3.1268273681640624;2.0781670410156248;Landscape, right, front;23.375;74.075;100408.0;-0.37500572213321126;-25.742500000000003;-9.2575;1.6275000000000002
6.7;9.801861596679688;4.486733911132812;9.945513696289062;Landscape, right, front;23.3125;73.9625;100404.25;-0.687510490577554;34.755;40.258750000000006;57.776250000000005
6.8;3.375824340820312;3.5290532470703124;0.967257470703125;Landscape, right, front;23.3125;73.9625;100411.0;-0.3125047684443427;1.5137500000000002;51.975;74.47125000000001
6.9;6.062118603515625;5.0948611328124995;9.935936889648437;Landscape, right, front;23.3125;73.9625;100405.75;-0.687510490577554;-49.227500000000006;-35.41125;-67.26125
7.0;5.61200869140625;2.6958710693359373;4.00310517578125;Landscape, right, front;23.25;73.85;100406.75;-0.9375143053330282;-8.085;-50.14625;-26.556250000000002
7.1;8.954314208984375;3.9408559326171875;5.774814404296874;Landscape, right, front;23.3125;73.9625;100408.25;-0.7500114442664225;9.301250000000001;37.143750000000004;21.306250000000002
7.2;6.402095239257812;5.147533569335937;3.6104561035156246;Landscape, right, front;23.3125;73.9625;100409.75;-0.8125123979552911;12.731250000000001;0.5337500000000001;15.155000000000001
7.3;7.896077075195312;4.721365673828124;7.666233715820312;Landscape, right, front;23.25;73.85;100409.0;-0.5000076295109483;-40.81;-1.715;-6.580000000000001
7.4;7.015010864257812;4.601655590820312;3.19865341796875;Landscape, right, front;23.25;73.85;100409.75;-0.9375143053330282;-17.955000000000002;-27.0375;-49.36750000000001
7.5;8.341398583984375;4.357447021484375;6.2201359130859375;Landscape, right, front;23.3125;73.9625;100411.25;-0.4375066758220798;5.95;14.971250000000001;16.4325
7.6;7.1203557373046875;5.310339282226562;4.7884033203125;Landscape, right, front;23.25;73.85;100409.5;-0.687510490577554;0.58625;13.343750000000002;3.8412500000000005
7.7;6.885723974609375;4.256890551757812;7.570465649414062;Landscape, right, front;23.25;73.85;100409.5;-0.4375066758220798;-19.45125;-15.715000000000002;-34.816250000000004
7.8;4.6255976074218745;3.5051112304687497;4.170699291992188;Landscape, right, front;23.3125;73.9625;100406.75;-0.5625085831998169;14.131250000000001;-34.97375;-42.236250000000005
7.9;8.552088330078124;4.994304663085937;7.589619262695312;Landscape, right, front;23.25;73.85;100409.0;-0.687510490577554;-0.30625;24.902500000000003;20.168750000000003
8.0;5.406107348632812;5.463568188476562;4.1563340820312495;Landscape, right, front;23.3125;73.9625;100406.0;-0.9375143053330282;11.5325;-19.06625;1.9512500000000002
8.1;6.4643444824218745;5.137956762695312;7.8529814453124995;Landscape, right, front;23.25;73.85;100409.0;-0.9375143053330282;-33.76625000000001;9.94875;-29.522500000000004
8.2;5.8226984375;4.367023828124999;5.008669873046875;Landscape, right, front;23.25;73.85;100413.0;-0.5625085831998169;6.23;-43.697500000000005;-34.83375
8.3;8.264784130859374;5.118803149414062;6.311115576171875;Landscape, right, front;23.25;73.85;100416.5;-0.9375143053330282;14.717500000000001;26.740000000000002;26.871250000000003
8.4;5.76523759765625;5.84185205078125;4.5585599609375;Landscape, right, front;23.1875;73.7375;100411.75;-0.6250095368886854;25.707500000000003;2.0125;17.395000000000003
8.5;5.61200869140625;5.736507177734374;7.982268334960937;Landscape, right, front;23.25;73.85;100410.0;-0.7500114442664225;-4.38375;33.346250000000005;39.821250000000006
